time,target_pos,current_pos,force
2025-04-14 13:37:25,"[-6.55907141e-05  2.57272026e-05  2.97629889e-05 -6.55907141e-05
  2.57272026e-05  2.97629889e-05]","[-6.72334645059891e-05, 3.47240456903819e-05, 1.859678013715893e-05, -6.721966929035261e-05, 3.472402022453025e-05, 1.8596778318169527e-05]",[-0.00568276  0.00223118 -0.00476296 -0.00568276  0.00223118 -0.00476296]
2025-04-14 13:37:25,"[-6.73209197e-05  2.64978276e-05  3.15439052e-05 -6.73209197e-05
  2.64978276e-05  3.15439052e-05]","[-6.694043258903548e-05, 3.524669591570273e-05, 1.7541491615702398e-05, -6.699262303300202e-05, 3.524667044985108e-05, 1.7541489796712995e-05]",[-0.00429526  0.01079285  0.01174364 -0.00429526  0.01079285  0.01174364]
2025-04-14 13:37:25,"[-6.92142014e-05  2.72589330e-05  3.30854402e-05 -6.92142014e-05
  2.72589330e-05  3.30854402e-05]","[-6.649694114457816e-05, 3.556442243279889e-05, 1.640802474867087e-05, -6.66180276311934e-05, 3.556440060492605e-05, 1.6408022929681465e-05]",[-0.00922796  0.0029399   0.00165104 -0.00922796  0.0029399   0.00165104]
2025-04-14 13:37:25,"[-7.13465647e-05  2.72834660e-05  3.43855702e-05 -7.13465647e-05
  2.72834660e-05  3.43855702e-05]","[-6.601483619306237e-05, 3.5529155866242945e-05, 1.528101711301133e-05, -6.60842124489136e-05, 3.55291340383701e-05, 1.528101711301133e-05]",[-0.01025888 -0.00425928  0.00166526 -0.01025888 -0.00425928  0.00166526]
2025-04-14 13:37:25,"[-7.36479967e-05  2.76373273e-05  3.58771549e-05 -7.36479967e-05
  2.76373273e-05  3.58771549e-05]","[-6.552323611686006e-05, 3.519373058225028e-05, 1.4279329661803786e-05, -6.548731471411884e-05, 3.519370875437744e-05, 1.4279329661803786e-05]",[-0.00989152  0.0060339   0.00600317 -0.00989152  0.0060339   0.00600317]
2025-04-14 13:37:25,"[-7.60771092e-05  2.79034232e-05  3.74265814e-05 -7.60771092e-05
  2.79034232e-05  3.74265814e-05]","[-6.472454697359353e-05, 3.4689088352024555e-05, 1.3483678230841178e-05, -6.48412897135131e-05, 3.468907016213052e-05, 1.3483678230841178e-05]",[-0.00979232  0.00206301  0.00491193 -0.00979232  0.00206301  0.00491193]
2025-04-14 13:37:25,"[-7.79656825e-05  2.81418801e-05  3.87874898e-05 -7.79656825e-05
  2.81418801e-05  3.87874898e-05]","[-6.409000343410298e-05, 3.40204787789844e-05, 1.2850334314862266e-05, -6.408581248251721e-05, 3.402046058909036e-05, 1.2850335224356968e-05]",[-0.00341688  0.002647    0.00263219 -0.00341688  0.002647    0.00263219]
2025-04-14 13:37:25,"[-7.99079771e-05  2.87179034e-05  3.97778738e-05 -7.99079771e-05
  2.87179034e-05  3.97778738e-05]","[-6.325566209852695e-05, 3.330806066514924e-05, 1.2303496987442486e-05, -6.329378084046766e-05, 3.330804611323401e-05, 1.2303497896937188e-05]",[-0.00927807  0.00630908  0.00085396 -0.00927807  0.00630908  0.00085396]
2025-04-14 13:37:25,"[-8.16066483e-05  2.89914459e-05  4.00871558e-05 -8.16066483e-05
  2.89914459e-05  4.00871558e-05]","[-6.261334783630446e-05, 3.252966052968986e-05, 1.1888096196344122e-05, -6.250929436646402e-05, 3.2529645977774635e-05, 1.1888097105838824e-05]",[-0.00652571  0.000135   -0.00233804 -0.00652571  0.000135   -0.00233804]
2025-04-14 13:37:25,"[-8.27542134e-05  2.90684892e-05  4.04899299e-05 -8.27542134e-05
  2.90684892e-05  4.04899299e-05]","[-6.177844625199214e-05, 3.168128023389727e-05, 1.1706049008353148e-05, -6.173998554004356e-05, 3.168126568198204e-05, 1.1706049008353148e-05]",[-0.00349894  0.00107092  0.00509828 -0.00349894  0.00107092  0.00509828]
2025-04-14 13:37:25,"[-8.36853494e-05  2.92560255e-05  4.05502301e-05 -8.36853494e-05
  2.92560255e-05  4.05502301e-05]","[-6.113739073043689e-05, 3.089925667154603e-05, 1.171717667602934e-05, -6.106786895543337e-05, 3.08992421196308e-05, 1.171717667602934e-05]",[-0.00668491  0.0040503   0.00082564 -0.00668491  0.0040503   0.00082564]
2025-04-14 13:37:25,"[-8.45839867e-05  2.96550684e-05  4.04646036e-05 -8.45839867e-05
  2.96550684e-05  4.04646036e-05]","[-6.060931627871469e-05, 3.0199931643437594e-05, 1.2028935088892467e-05, -6.0583060985663906e-05, 3.0199917091522366e-05, 1.2028935088892467e-05]",[-0.00850912  0.00513444  0.00262591 -0.00850912  0.00513444  0.00262591]
2025-04-14 13:37:25,"[-8.50991485e-05  2.96038885e-05  3.99107368e-05 -8.50991485e-05
  2.96038885e-05  3.99107368e-05]","[-6.0416168707888573e-05, 2.9573100619018078e-05, 1.263148442376405e-05, -6.029557334841229e-05, 2.9573089705081657e-05, 1.263148442376405e-05]",[-0.00507296 -0.0013372  -0.00067876 -0.00507296 -0.0013372  -0.00067876]
2025-04-14 13:37:25,"[-8.54942570e-05  2.96127052e-05  3.95666021e-05 -8.54942570e-05
  2.96127052e-05  3.95666021e-05]","[-6.0066977312089875e-05, 2.905491055571474e-05, 1.3332807611732278e-05, -6.008373020449653e-05, 2.905489964177832e-05, 1.3332807611732278e-05]",[-0.00756696  0.00353476  0.00581146 -0.00756696  0.00353476  0.00581146]
2025-04-14 13:37:25,"[-8.53784928e-05  2.91091200e-05  3.92587063e-05 -8.53784928e-05
  2.91091200e-05  3.92587063e-05]","[-5.992051228531636e-05, 2.8610320441657677e-05, 1.4189720786816906e-05, -5.9924936067545786e-05, 2.8610307708731852e-05, 1.4189720786816906e-05]",[-0.00363825 -0.00215834  0.00414698 -0.00363825 -0.00215834  0.00414698]
2025-04-14 13:37:25,"[-8.44201557e-05  2.88760163e-05  3.95522029e-05 -8.44201557e-05
  2.88760163e-05  3.95522029e-05]","[-5.988870907458477e-05, 2.820371628331486e-05, 1.514232008048566e-05, -5.981049980618991e-05, 2.8203703550389037e-05, 1.514232008048566e-05]","[-5.42384009e-05  5.36393448e-03  9.78584631e-03 -5.42384009e-05
  5.36393448e-03  9.78584631e-03]"
2025-04-14 13:37:25,"[-8.41521224e-05  2.87622082e-05  3.95404718e-05 -8.41521224e-05
  2.87622082e-05  3.95404718e-05]","[-5.958137262496166e-05, 2.7835638320539147e-05, 1.6194022464333102e-05, -5.9678961406461895e-05, 2.783562922559213e-05, 1.6194022464333102e-05]",[-0.01486589  0.00396401  0.00104969 -0.01486589  0.00396401  0.00104969]
2025-04-14 13:37:25,"[-8.35318095e-05  2.85510779e-05  3.89120861e-05 -8.35318095e-05
  2.85510779e-05  3.89120861e-05]","[-5.9445628721732646e-05, 2.746321479207836e-05, 1.7440455849282444e-05, -5.958855399512686e-05, 2.746320387814194e-05, 1.7440455849282444e-05]",[-0.0047584   0.00184609 -0.00221836 -0.0047584   0.00184609 -0.00221836]
2025-04-14 13:37:25,"[-8.40873648e-05  2.95635515e-05  3.90138288e-05 -8.40873648e-05
  2.95635515e-05  3.90138288e-05]","[-5.9416444855742157e-05, 2.708955798880197e-05, 1.8722454115049914e-05, -5.9595662605715916e-05, 2.708954707486555e-05, 1.8722454115049914e-05]",[-0.01980171  0.01498558  0.0108783  -0.01980171  0.01498558  0.0108783 ]
2025-04-14 13:37:25,"[-8.42987569e-05  2.99726804e-05  3.84786789e-05 -8.42987569e-05
  2.99726804e-05  3.84786789e-05]","[-5.9719928685808554e-05, 2.6789046387420967e-05, 2.0093379134777933e-05, -5.9853187849512324e-05, 2.6789035473484546e-05, 2.0093379134777933e-05]",[-0.00524488 -0.00257085 -0.00241667 -0.00524488 -0.00257085 -0.00241667]
2025-04-14 13:37:25,"[-8.40482613e-05  2.94604199e-05  3.75187791e-05 -8.40482613e-05
  2.94604199e-05  3.75187791e-05]","[-6.047651913831942e-05, 2.6575578885967843e-05, 2.161403972422704e-05, -6.048496288713068e-05, 2.6575567972031422e-05, 2.161403972422704e-05]",[-0.00391669 -0.00601206 -0.00066721 -0.00391669 -0.00601206 -0.00066721]
2025-04-14 13:37:25,"[-8.35825769e-05  2.86971534e-05  3.63963023e-05 -8.35825769e-05
  2.86971534e-05  3.63963023e-05]","[-6.141188350738958e-05, 2.641153332660906e-05, 2.3068045265972614e-05, -6.12960138823837e-05, 2.6411524231662042e-05, 2.3068045265972614e-05]",[-0.00612769  0.00017985  0.00164616 -0.00612769  0.00017985  0.00164616]
2025-04-14 13:37:25,"[-8.34073921e-05  2.93849360e-05  3.48435245e-05 -8.34073921e-05
  2.93849360e-05  3.48435245e-05]","[-6.239248614292592e-05, 2.6372870706836693e-05, 2.452398075547535e-05, -6.227282574400306e-05, 2.6372861611889675e-05, 2.452398075547535e-05]",[-0.01103041  0.01699857 -0.00122462 -0.01103041  0.01699857 -0.00122462]
2025-04-14 13:37:25,"[-8.28299589e-05  2.93871409e-05  3.27829716e-05 -8.28299589e-05
  2.93871409e-05  3.27829716e-05]","[-6.338359526125714e-05, 2.64695208898047e-05, 2.600715924927499e-05, -6.340056279441342e-05, 2.6469515432836488e-05, 2.600715924927499e-05]",[-0.00423066 -0.00357339 -0.00236979 -0.00423066 -0.00357339 -0.00236979]
2025-04-14 13:37:25,"[-8.24578613e-05  2.82358603e-05  3.09918342e-05 -8.24578613e-05
  2.82358603e-05  3.09918342e-05]","[-6.468136416515335e-05, 2.660062091308646e-05, 2.741127900662832e-05, -6.458360439864919e-05, 2.660061181813944e-05, 2.7411280825617723e-05]",[-0.01004764 -0.00859504  0.00494218 -0.01004764 -0.00859504  0.00494218]
2025-04-14 13:37:25,"[-8.15684923e-05  2.71103869e-05  2.88314327e-05 -8.15684923e-05
  2.71103869e-05  2.88314327e-05]","[-6.611936987610534e-05, 2.6760764740174636e-05, 2.888065682782326e-05, -6.604187365155667e-05, 2.676075564522762e-05, 2.8880658646812662e-05]",[-0.00288702  0.00250602 -0.00148903 -0.00288702  0.00250602 -0.00148903]
2025-04-14 13:37:25,"[-8.09257098e-05  2.61575762e-05  2.64365569e-05 -8.09257098e-05
  2.61575762e-05  2.64365569e-05]","[-6.759221287211403e-05, 2.6947549486067146e-05, 3.0383864213945344e-05, -6.771394691895694e-05, 2.6947544029098935e-05, 3.0383866032934748e-05]",[-0.01017803  0.00387493 -0.0005418  -0.01017803  0.00387493 -0.0005418 ]
2025-04-14 13:37:25,"[-8.03341722e-05  2.54485758e-05  2.38941578e-05 -8.03341722e-05
  2.54485758e-05  2.38941578e-05]","[-6.937765283510089e-05, 2.7171263354830444e-05, 3.186692265444435e-05, -6.948679219931364e-05, 2.7171257897862233e-05, 3.186692629242316e-05]","[-8.28362782e-03  4.57745648e-03 -2.90164539e-05 -8.28362782e-03
  4.57745648e-03 -2.90164539e-05]"
2025-04-14 13:37:25,"[-7.93573410e-05  2.48616630e-05  2.20696141e-05 -7.93573410e-05
  2.48616630e-05  2.20696141e-05]","[-7.130448648240417e-05, 2.744414086919278e-05, 3.332111009513028e-05, -7.139942317735404e-05, 2.7444137231213972e-05, 3.332111373310909e-05]",[-0.00388471  0.00341123  0.00829677 -0.00388471  0.00341123  0.00829677]
2025-04-14 13:37:25,"[-7.80945512e-05  2.44953444e-05  1.99867972e-05 -7.80945512e-05
  2.44953444e-05  1.99867972e-05]","[-7.326609193114564e-05, 2.771807885437738e-05, 3.4618038625922054e-05, -7.324473699554801e-05, 2.7718077035387978e-05, 3.461804226390086e-05]",[-0.00458773  0.00439865 -0.00128804 -0.00458773  0.00439865 -0.00128804]
2025-04-14 13:37:25,"[-7.66168974e-05  2.41436419e-05  1.85461308e-05 -7.66168974e-05
  2.41436419e-05  1.85461308e-05]","[-7.492961594834924e-05, 2.7962832973571494e-05, 3.573224603314884e-05, -7.491201540688053e-05, 2.7962832973571494e-05, 3.573224967112765e-05]",[-0.00502942  0.00241254  0.00737878 -0.00502942  0.00241254  0.00737878]
2025-04-14 13:37:25,"[-7.46879680e-05  2.38388278e-05  1.75769867e-05 -7.46879680e-05
  2.38388278e-05  1.75769867e-05]","[-7.645204459549859e-05, 2.817331005644519e-05, 3.668206772999838e-05, -7.638986426172778e-05, 2.8173311875434592e-05, 3.668206772999838e-05]",[-0.00241011  0.0027074   0.0058495  -0.00241011  0.0027074   0.0058495 ]
2025-04-14 13:37:25,"[-7.32860069e-05  2.30884183e-05  1.69123929e-05 -7.32860069e-05
  2.30884183e-05  1.69123929e-05]","[-7.763130270177498e-05, 2.8384401957737282e-05, 3.7469329981831834e-05, -7.775100675644353e-05, 2.8384401957737282e-05, 3.7469329981831834e-05]",[-0.01177402 -0.00222448  0.00431863 -0.01177402 -0.00222448  0.00431863]
2025-04-14 13:37:25,"[-7.20670257e-05  2.27015998e-05  1.60345031e-05 -7.20670257e-05
  2.27015998e-05  1.60345031e-05]","[-7.896356692072004e-05, 2.8603844839381054e-05, 3.805698361247778e-05, -7.908152474556118e-05, 2.8603844839381054e-05, 3.805698361247778e-05]",[-0.00845742  0.00556955 -0.00077402 -0.00845742  0.00556955 -0.00077402]
2025-04-14 13:37:25,"[-7.10724374e-05  2.29359978e-05  1.48921591e-05 -7.10724374e-05
  2.29359978e-05  1.48921591e-05]","[-8.039662498049438e-05, 2.8798853236366995e-05, 3.8459602365037426e-05, -8.030487515497953e-05, 2.8798853236366995e-05, 3.8459602365037426e-05]",[-0.00884114  0.00828892 -0.00148004 -0.00884114  0.00828892 -0.00148004]
2025-04-14 13:37:25,"[-6.95776387e-05  2.26853643e-05  1.43402865e-05 -6.95776387e-05
  2.26853643e-05  1.43402865e-05]","[-8.124449959723279e-05, 2.8930880944244564e-05, 3.873736204695888e-05, -8.134088420774788e-05, 2.8930880944244564e-05, 3.873736204695888e-05]",[-0.00160785 -0.00243952  0.00682276 -0.00160785 -0.00243952  0.00682276]
2025-04-14 13:37:25,"[-6.80721087e-05  2.26032735e-05  1.41002969e-05 -6.80721087e-05
  2.26032735e-05  1.41002969e-05]","[-8.212093234760687e-05, 2.8976255634916015e-05, 3.894516339641996e-05, -8.210875967051834e-05, 2.8976259272894822e-05, 3.894516339641996e-05]",[-0.00610305  0.00382865  0.00427692 -0.00610305  0.00382865  0.00427692]
2025-04-14 13:37:25,"[-6.67549645e-05  2.24454625e-05  1.38965628e-05 -6.67549645e-05
  2.24454625e-05  1.38965628e-05]","[-8.276126754935831e-05, 2.8967697289772332e-05, 3.912337706424296e-05, -8.263437484856695e-05, 2.896770092775114e-05, 3.912337706424296e-05]",[-0.0079383   0.00146208  0.00165259 -0.0079383   0.00146208  0.00165259]
2025-04-14 13:37:25,"[-6.60331311e-05  2.25809980e-05  1.39901399e-05 -6.60331311e-05
  2.25809980e-05  1.39901399e-05]","[-8.29729251563549e-05, 2.899340688600205e-05, 3.9240178011823446e-05, -8.301743946503848e-05, 2.8993410523980856e-05, 3.9240178011823446e-05]",[-0.01197003  0.00509911  0.0042609  -0.01197003  0.00509911  0.0042609 ]
2025-04-14 13:37:25,"[-6.53394427e-05  2.23023744e-05  1.42762128e-05 -6.53394427e-05
  2.23023744e-05  1.42762128e-05]","[-8.331663411809132e-05, 2.9101609470671974e-05, 3.925796045223251e-05, -8.331482240464538e-05, 2.910161310865078e-05, 3.925796045223251e-05]",[-0.00652385 -0.00181572  0.00337076 -0.00652385 -0.00181572  0.00337076]
2025-04-14 13:37:25,"[-6.45547263e-05  2.21362293e-05  1.48982434e-05 -6.45547263e-05
  2.21362293e-05  1.48982434e-05]","[-8.345179230673239e-05, 2.9249036742839962e-05, 3.920826566172764e-05, -8.357769547728822e-05, 2.924904038081877e-05, 3.920826566172764e-05]",[-0.00527682  0.00321571  0.00493024 -0.00527682  0.00321571  0.00493024]
2025-04-14 13:37:25,"[-6.40545370e-05  2.12705524e-05  1.56019685e-05 -6.40545370e-05
  2.12705524e-05  1.56019685e-05]","[-8.37763145682402e-05, 2.9357983294175938e-05, 3.908458529622294e-05, -8.377849735552445e-05, 2.9357990570133552e-05, 3.908458529622294e-05]",[-0.00890838 -0.00486477  0.00261778 -0.00890838 -0.00486477  0.00261778]
2025-04-14 13:37:25,"[-6.35935521e-05  1.99021994e-05  1.64504986e-05 -6.35935521e-05
  1.99021994e-05  1.64504986e-05]","[-8.390718721784651e-05, 2.9362681743805297e-05, 3.882696546497755e-05, -8.389089634874836e-05, 2.9362690838752314e-05, 3.882696546497755e-05]",[-0.0065474  -0.00333254  0.00336011 -0.0065474  -0.00333254  0.00336011]
2025-04-14 13:37:25,"[-6.25866808e-05  1.88729506e-05  1.70135898e-05 -6.25866808e-05
  1.88729506e-05  1.70135898e-05]","[-8.392612653551623e-05, 2.9328884920687415e-05, 3.839293640339747e-05, -8.391573646804318e-05, 2.932889219664503e-05, 3.839293640339747e-05]",[-0.00067     0.00469708 -0.00078507 -0.00067     0.00469708 -0.00078507]
2025-04-14 13:37:25,"[-6.16708101e-05  1.83253332e-05  1.76456112e-05 -6.16708101e-05
  1.83253332e-05  1.76456112e-05]","[-8.39165149955079e-05, 2.925906483142171e-05, 3.762662527151406e-05, -8.385047112824395e-05, 2.925907028838992e-05, 3.762662527151406e-05]",[-0.00666524  0.00618898  0.00267221 -0.00666524  0.00618898  0.00267221]
2025-04-14 13:37:25,"[-6.11361634e-05  1.79059844e-05  1.82497058e-05 -6.11361634e-05
  1.79059844e-05  1.82497058e-05]","[-8.359491039300337e-05, 2.9120919862180017e-05, 3.661448135972023e-05, -8.369833813048899e-05, 2.9120923500158824e-05, 3.661448135972023e-05]",[-0.00952138  0.00284141  0.0018013  -0.00952138  0.00284141  0.0018013 ]
2025-04-14 13:37:25,"[-6.04937784e-05  1.77697834e-05  1.86652557e-05 -6.04937784e-05
  1.77697834e-05  1.86652557e-05]","[-8.34362072055228e-05, 2.8905276849400252e-05, 3.551093686837703e-05, -8.348983101313934e-05, 2.890528048737906e-05, 3.551093686837703e-05]",[-0.00476891  0.0044124   0.00024157 -0.00476891  0.0044124   0.00024157]
2025-04-14 13:37:25,"[-6.03480083e-05  1.73876746e-05  1.96154436e-05 -6.03480083e-05
  1.73876746e-05  1.96154436e-05]","[-8.307742973556742e-05, 2.852498073480092e-05, 3.408978955121711e-05, -8.315767627209425e-05, 2.8524984372779727e-05, 3.408978955121711e-05]",[-0.01069433 -0.0007502   0.00742068 -0.01069433 -0.0007502   0.00742068]
2025-04-14 13:37:25,"[-6.03995073e-05  1.61590545e-05  2.04062729e-05 -6.03995073e-05
  1.61590545e-05  2.04062729e-05]","[-8.260550384875387e-05, 2.803617826430127e-05, 3.243510582251474e-05, -8.274907304439694e-05, 2.8036180083290674e-05, 3.243510582251474e-05]",[-0.00793461 -0.0069174   0.00084305 -0.00793461 -0.0069174   0.00084305]
2025-04-14 13:37:25,"[-6.04625656e-05  1.45034007e-05  2.14507358e-05 -6.04625656e-05
  1.45034007e-05  2.14507358e-05]","[-8.210513624362648e-05, 2.753593071247451e-05, 3.0787530704401433e-05, -8.230713137891144e-05, 2.7535928893485107e-05, 3.078753434238024e-05]",[-0.00618129 -0.00326874  0.00497238 -0.00618129 -0.00326874  0.00497238]
2025-04-14 13:37:25,"[-6.08987260e-05  1.39797314e-05  2.25087873e-05 -6.08987260e-05
  1.39797314e-05  2.25087873e-05]","[-8.15983657957986e-05, 2.701756966416724e-05, 2.9026427000644617e-05, -8.167431951733306e-05, 2.7017573302146047e-05, 2.9026430638623424e-05]",[-0.00980881  0.01194236  0.00280319 -0.00980881  0.01194236  0.00280319]
2025-04-14 13:37:25,"[-6.13561870e-05  1.33079593e-05  2.42079856e-05 -6.13561870e-05
  1.33079593e-05  2.42079856e-05]","[-8.07857359177433e-05, 2.6510511816013604e-05, 2.7221207346883602e-05, -8.089894254226238e-05, 2.6510517272981815e-05, 2.7221209165873006e-05]",[-0.00652096 -0.00034489  0.00919137 -0.00652096 -0.00034489  0.00919137]
2025-04-14 13:37:25,"[-6.15647097e-05  1.34562353e-05  2.58505197e-05 -6.15647097e-05
  1.34562353e-05  2.58505197e-05]","[-8.013797196326777e-05, 2.6047990104416385e-05, 2.5552570150466636e-05, -8.004748815437779e-05, 2.6047995561384596e-05, 2.555257196945604e-05]",[-0.00387497  0.00919539  0.00270376 -0.00387497  0.00919539  0.00270376]
2025-04-14 13:37:25,"[-6.13818762e-05  1.37702930e-05  2.82155691e-05 -6.13818762e-05
  1.37702930e-05  2.82155691e-05]","[-7.898583135101944e-05, 2.559148197178729e-05, 2.4033432055148296e-05, -7.90763515396975e-05, 2.55914874287555e-05, 2.40334338741377e-05]",[-0.00234717  0.00307758  0.01063147 -0.00234717  0.00307758  0.01063147]
2025-04-14 13:37:25,"[-6.16222913e-05  1.35163175e-05  3.09907828e-05 -6.16222913e-05
  1.35163175e-05  3.09907828e-05]","[-7.788521907059476e-05, 2.512070568627678e-05, 2.2643289412371814e-05, -7.801316678524017e-05, 2.512071114324499e-05, 2.2643291231361218e-05]",[-0.01027926 -0.00414627  0.00810573 -0.01027926 -0.00414627  0.00810573]
2025-04-14 13:37:25,"[-6.23033745e-05  1.32447189e-05  3.30869031e-05 -6.23033745e-05
  1.32447189e-05  3.30869031e-05]","[-7.686149183427915e-05, 2.467543163220398e-05, 2.1299876607372425e-05, -7.683291187277064e-05, 2.4675437089172192e-05, 2.1299880245351233e-05]",[-0.01068912  0.00104841 -0.00230425 -0.01068912  0.00104841 -0.00230425]
2025-04-14 13:37:25,"[-6.26954691e-05  1.29760251e-05  3.47437764e-05 -6.26954691e-05
  1.29760251e-05  3.47437764e-05]","[-7.555392949143425e-05, 2.4285805920953862e-05, 2.0010618754895404e-05, -7.55109140300192e-05, 2.4285811377922073e-05, 2.0010624211863615e-05]","[-3.68099308e-03  1.21772029e-03 -3.57193535e-05 -3.68099308e-03
  1.21772029e-03 -3.57193535e-05]"
2025-04-14 13:37:25,"[-6.37356677e-05  1.25217160e-05  3.64637094e-05 -6.37356677e-05
  1.25217160e-05  3.64637094e-05]","[-7.411212573060766e-05, 2.3955482902238145e-05, 1.8873515728046186e-05, -7.420580368489027e-05, 2.3955486540216953e-05, 1.8873521185014397e-05]",[-0.01294663 -0.0006929   0.00493341 -0.01294663 -0.0006929   0.00493341]
2025-04-14 13:37:25,"[-6.50476870e-05  1.13007908e-05  3.72644153e-05 -6.50476870e-05
  1.13007908e-05  3.72644153e-05]","[-7.294225360965356e-05, 2.368071181990672e-05, 1.7914782802108675e-05, -7.29449893697165e-05, 2.3680715457885526e-05, 1.7914782802108675e-05]",[-0.00961187 -0.00664114 -0.00468593 -0.00961187 -0.00664114 -0.00468593]
2025-04-14 13:37:25,"[-6.64143440e-05  9.55647780e-06  3.72835751e-05 -6.64143440e-05
  9.55647780e-06  3.72835751e-05]","[-7.160127279348671e-05, 2.345399116165936e-05, 1.71179672179278e-05, -7.172580808401108e-05, 2.3453994799638167e-05, 1.7117969036917202e-05]",[-0.00770716 -0.00471426 -0.00368867 -0.00770716 -0.00471426 -0.00368867]
2025-04-14 13:37:25,"[-6.73917484e-05  1.02336823e-05  3.71980705e-05 -6.73917484e-05
  1.02336823e-05  3.71980705e-05]","[-7.046038808766752e-05, 2.32515340030659e-05, 1.6481375496368855e-05, -7.061420183163136e-05, 2.3251537641044706e-05, 1.648137731535826e-05]",[-0.00343224  0.02429867  0.00269129 -0.00343224  0.02429867  0.00269129]
2025-04-14 13:37:25,"[-6.81125034e-05  1.18265678e-05  3.65308445e-05 -6.81125034e-05
  1.18265678e-05  3.65308445e-05]","[-6.943473272258416e-05, 2.30533150897827e-05, 1.602402153366711e-05, -6.958350422792137e-05, 2.3053318727761507e-05, 1.6024023352656513e-05]",[-0.00466138  0.01051878 -0.00214016 -0.00466138  0.01051878 -0.00214016]
2025-04-14 13:37:25,"[-6.90121088e-05  1.17408557e-05  3.60312191e-05 -6.90121088e-05
  1.17408557e-05  3.60312191e-05]","[-6.844002928119153e-05, 2.2816388081992045e-05, 1.5756586435600184e-05, -6.861977453809232e-05, 2.2816391719970852e-05, 1.575659007357899e-05]",[-0.00896013 -0.01480688  0.00499548 -0.00896013 -0.01480688  0.00499548]
2025-04-14 13:37:25,"[-6.96006011e-05  1.12964705e-05  3.64000000e-05 -6.96006011e-05
  1.12964705e-05  3.64000000e-05]","[-6.745429709553719e-05, 2.239767309220042e-05, 1.5708032151451334e-05, -6.766779551981017e-05, 2.2397676730179228e-05, 1.5708032151451334e-05]",[-0.00423988 -0.0024555   0.01203737 -0.00423988 -0.0024555   0.01203737]
2025-04-14 13:37:25,"[-7.00016568e-05  1.16371658e-05  3.68080605e-05 -7.00016568e-05
  1.16371658e-05  3.68080605e-05]","[-6.647176633123308e-05, 2.1792742700199597e-05, 1.5856097888899967e-05, -6.668818969046697e-05, 2.1792746338178404e-05, 1.585609425092116e-05]",[-0.00537994  0.00875826  0.00421719 -0.00537994  0.00875826  0.00421719]
2025-04-14 13:37:25,"[-7.04833196e-05  1.23832626e-05  3.66098026e-05 -7.04833196e-05
  1.23832626e-05  3.66098026e-05]","[-6.579605542356148e-05, 2.1166863007238135e-05, 1.6086250980151817e-05, -6.575362931471318e-05, 2.1166866645216942e-05, 1.608624734217301e-05]",[-0.00800676  0.00538808 -0.00217835 -0.00800676  0.00538808 -0.00217835]
2025-04-14 13:37:25,"[-7.10019518e-05  1.38484332e-05  3.61562371e-05 -7.10019518e-05
  1.38484332e-05  3.61562371e-05]","[-6.495744310086593e-05, 2.0581968783517368e-05, 1.637361492612399e-05, -6.488131475634873e-05, 2.0581972421496175e-05, 1.6373611288145185e-05]",[-0.00765886  0.00880211  0.00100878 -0.00765886  0.00880211  0.00100878]
2025-04-14 13:37:25,"[-7.14677944e-05  1.51897522e-05  3.51328032e-05 -7.14677944e-05
  1.51897522e-05  3.51328032e-05]","[-6.401506107067689e-05, 2.0048257283633575e-05, 1.6704683730495162e-05, -6.405742897186428e-05, 2.0048260921612382e-05, 1.6704680092516355e-05]",[-0.00683162  0.00087891 -0.00230984 -0.00683162  0.00087891 -0.00230984]
2025-04-14 13:37:25,"[-7.17566827e-05  1.61578196e-05  3.43788313e-05 -7.17566827e-05
  1.61578196e-05  3.43788313e-05]","[-6.335155194392428e-05, 1.9569037249311805e-05, 1.7071035472326912e-05, -6.333737837849185e-05, 1.9569040887290612e-05, 1.7071035472326912e-05]",[-0.00561016 -0.00154288  0.00569618 -0.00561016 -0.00154288  0.00569618]
2025-04-14 13:37:25,"[-7.21902497e-05  1.76188615e-05  3.40478108e-05 -7.21902497e-05
  1.76188615e-05  3.40478108e-05]","[-6.282294634729624e-05, 1.8965823983307928e-05, 1.7572558135725558e-05, -6.273371400311589e-05, 1.8965827621286735e-05, 1.7572558135725558e-05]",[-0.0087669   0.00702956  0.00729041 -0.0087669   0.00702956  0.00729041]
2025-04-14 13:37:25,"[-7.20922742e-05  1.77486924e-05  3.41137333e-05 -7.20922742e-05
  1.77486924e-05  3.41137333e-05]","[-6.232961459318176e-05, 1.8219934645458125e-05, 1.8170745534007438e-05, -6.224188109626994e-05, 1.821993828343693e-05, 1.8170745534007438e-05]",[-0.00212038 -0.0108197   0.0072087  -0.00212038 -0.0108197   0.0072087 ]
2025-04-14 13:37:25,"[-7.15841108e-05  1.83353610e-05  3.49745328e-05 -7.15841108e-05
  1.83353610e-05  3.49745328e-05]","[-6.184559606481344e-05, 1.7440523151890375e-05, 1.8898144844570197e-05, -6.190248677739874e-05, 1.7440526789869182e-05, 1.8898144844570197e-05]",[-0.00305836  0.00640816  0.0113931  -0.00305836  0.00640816  0.0113931 ]
